3,c,1000
3,c,1000
3,g,1000
3,g,1000
3,a,1000
3,a,1000
3,g,2000
3,f,1000
3,f,1000
3,e,1000
3,e,1000
3,d,1000
3,d,1000
3,c,2000
3,g,1000
3,g,1000
3,f,1000
3,f,1000
3,e,1000
3,e,1000
3,d,2000
3,g,1000
3,g,1000
3,f,1000
3,f,1000
3,e,1000
3,e,1000
3,d,2000
3,c,1000
3,c,1000
3,g,1000
3,g,1000
3,a,1000
3,a,1000
3,g,2000
3,f,1000
3,f,1000
3,e,1000
3,e,1000
3,d,1000
3,d,1000
3,c,2000
